vid,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,word
12,0.320325568633769512,0.443984581295246312,0.364222587507484712,0.337471169655449512,0.3476913007562051312,0.340005608185257512,0.310812069951567512,0.288933240373740912,0.383517606128748312,0.3167381353646509512,0.3944400896167427612,0.299070606476612412,0.3522409636899539512,0.297060985883380712,0.2561814749520745512,0.3900758713750289712,0.3723304657573250412,0.333093016630001212,0.272375082123210512,0.448074242427207712,0.311934903135792912,0.425381228371004912,0.3445010073286008412,0.308154516441378612,0.4118572788356884612,0.2804657215137217312,0.376341359385164912,0.320194740138098212,0.3132885752655525412,0.2517272458920929412,0.3863196356665840612,0.370246543205256212,0.29857769099640512,0.395755572451862212,0.4143700659648816312,0.2881132303312383712,0.3991882885924250612,0.393701631428985212,0.4035381504535997512,0.424907016728117512,0.2999726373772685412,0.3776084485514138412,0.380130800236496612,0.32797276297469112,0.44207160972210512,0.29292611604101215, 4
13,0.271710713736604713,0.15972617519352113,0.2782775731614134413,0.2049886472908233313,0.28245962654525913,0.178245063509672913,0.2308825651979005713,0.2765500743998325413,0.266108284548897913,0.1352047403738071713,0.303820411855168413,0.1697816937319664413,0.314707934748327813,0.1604810434005584713,0.189351963749156813,0.2663057577739277313,0.1509260234087025413,0.3126469517348704513,0.194027208596229513,0.2278269893372685513,0.1364711127049235413,0.2008250552107788713,0.3052616687662821313,0.301384375518565813,0.1953859021076013413,0.1799437791996362213,0.2169829510112257213,0.1849748068794095613,0.2512986499050773313,0.1704566679166255613,0.2749084406687233313,0.2413031064599297513,0.2260581762315071713,0.1570518858391815613,0.224254528737154313,0.169346847349670713,0.250892787451226713,0.1713959258086183413,0.177087779727376513,0.282140004352535313,0.2032955395968071813,0.293648803982500113,0.3189407283853429313,0.311033376190990613,0.1310465359581142213,0.29379803364647417, 8
13,0.2991833419523588513,0.226245085454886913,0.1659303975310690313,0.194496816591538613,0.2233615589154113,0.2386765960602941813,0.2370244975557934713,0.2154429997142272613,0.297861172768748313,0.2428021013935971513,0.2068272738637179413,0.220344124712629213,0.1913208057614075313,0.2887321443572395413,0.1862357430504493813,0.185822812869644713,0.3096025008266174413,0.1784884212433384713,0.2696551689537022313,0.155674653975929313,0.285478932563008513,0.1278100947218511513,0.2107450579454220313,0.1413472072872384313,0.2219346723543206313,0.318794496400967613,0.280338624239347413,0.267220067251183113,0.208981657570688713,0.3130948268258353413,0.1569265090858538213,0.288637226258439813,0.3109683109311923713,0.3189957175993073413,0.1505654802959732213,0.2787467250217695613,0.27856965344121613,0.307442527855076413,0.132542913140157413,0.1889971425084106513,0.317213393499904113,0.1790087326839149813,0.231465162131779713,0.2931680030791544713,0.1917951687138673713,0.21432638670922066, 8
13,0.137208511342713913,0.1709425476838594713,0.1329982536109870513,0.2055689878777752213,0.1466002866074246613,0.2366592040434039613,0.307074154692151813,0.176664677830250113,0.2226824047494867513,0.2285607866837899813,0.161288890996535313,0.1426110505148145413,0.2632073943798074513,0.291455748691155213,0.2320777814480077813,0.1332571495438483213,0.1341251721755617213,0.1262060815759718813,0.2403707122758789213,0.31150693590085613,0.281343394829859913,0.1877355396128224413,0.197842469526792913,0.2398076477774889213,0.287903272892588813,0.2940732697015459613,0.319573905984896913,0.133316518566887713,0.253887134148533213,0.1902020122888770413,0.319043505000610213,0.2044940702370735613,0.2054178016683143613,0.202844109404101813,0.2183137307708332113,0.1361699211452589413,0.200044827329860213,0.1917821736292609813,0.2748451376812699513,0.1803241766416490713,0.2346037441127544213,0.3048436781659197313,0.1285088033133916813,0.1329857309426357213,0.287002774394551813,0.24671519830680244, 8
13,0.1671701125101438513,0.2900186925066512413,0.3124151699882316613,0.309719807163420713,0.2476510006689907313,0.1699731203330833213,0.2364435048274496413,0.1924841007125749313,0.260829882181432113,0.2291961881057913,0.2151599565743541613,0.302545081383615613,0.2114724156415586613,0.2256280843571868413,0.1509436587954313,0.1555902760922215413,0.31693205932390913,0.2738015513279765713,0.2652508389212492313,0.2398225264936901813,0.291611939949571513,0.2245900559768608813,0.2356993143088102513,0.310142792486984213,0.310004010572400413,0.2188335957957225413,0.2342083683088408413,0.3226058104850265713,0.324168375144113913,0.289400532430303313,0.2158282339581829613,0.128286074807409913,0.1419797074146801313,0.31548731004882813,0.2082689375125462713,0.1795055982551237413,0.1643045874788049113,0.2302330840149445813,0.2375725880207770213,0.1699948581463095513,0.2603615633405743613,0.1958745519452681513,0.194798423412333113,0.314922286261202113,0.2740902916286662713,0.31024039584832075, 8
14,0.239414961898464514,0.3660190762181232414,0.256204929544431214,0.2493761761003354414,0.3475914444693254414,0.305618389756058814,0.3114662682861514,0.2838238644256098614,0.2266753149194312714,0.2467504594815256914,0.191505187825251714,0.1868327237466509414,0.254675642043662914,0.1942654702461201814,0.335599255551255814,0.2724027915503851614,0.2083761067615256514,0.268942554249716814,0.270348223138936114,0.270787606803720314,0.295774474494938114,0.2619270939802683714,0.255706160712593314,0.221222004885752214,0.292404927625762514,0.263283080204057814,0.1914597115959828214,0.365003109933275114,0.2673543371842392314,0.238765713776547614,0.173495387290618914,0.2690415622079458414,0.181276667725228814,0.217733695042669514,0.188488769475706414,0.1812400324760789214,0.27912524548771814,0.2383654263960541814,0.279179034881784814,0.1914739974242353814,0.2377544756837048414,0.3048486547406129614,0.2934394861284439514,0.358962659777614,0.3582545402919763414,0.16702484758033295, 6
14,0.2196205589370266214,0.301744759430244514,0.2393421718857083314,0.3402930728169083514,0.2176568326212735814,0.291928127531755714,0.2926995695909365714,0.2702821634275537314,0.1952321271697095614,0.2003813673041722814,0.365908089272568214,0.2157554704465185814,0.178173969446247914,0.179417763098357414,0.3344617353937111614,0.210751312406734814,0.183303135446530714,0.284756364236820214,0.2567382315413999614,0.342742375867224214,0.1740580823752748714,0.2226404313020238814,0.270936419616362314,0.228340529406584914,0.2562221669283875614,0.2586290539928504714,0.353367069760720314,0.277392723475809714,0.347318553647911414,0.257474227928258914,0.1854378870869809514,0.288197200161051314,0.345302498686441514,0.293715712415053114,0.338778979512248114,0.2646057859252456414,0.2493121343843494314,0.3139619796506607514,0.2094199594411463914,0.249866999188640914,0.2367131047596468514,0.1863229923031146414,0.3264007712572442614,0.342980187953703414,0.1692071244175380214,0.2954022574780475, 6
14,0.336195904884133114,0.25487230930160214,0.322809042396472814,0.192506738914711714,0.306534642679143914,0.268630852274920814,0.2627034634056858414,0.1759762692461895614,0.1773279592418430514,0.308262616642103114,0.268899213604541714,0.2117249096811610314,0.296188573275229214,0.2049109339449273214,0.2326501628198740814,0.252445756986737514,0.3415853870354285714,0.1676821868788956614,0.365194666870390614,0.281058273631628314,0.290278389763212114,0.2334451222264543614,0.2456980309747347514,0.1815491065038489514,0.259415446565072414,0.332928970545033614,0.2758617701176653314,0.3320259450594620414,0.2430433549874567714,0.275254594551990314,0.17440203517579514,0.210404698851497614,0.193554778813188614,0.295257407344208914,0.3247805718948062514,0.2685822509233405414,0.2142679611015766214,0.33868689475459614,0.246735264878759814,0.346534709707963214,0.2177484225643008314,0.2731324917539953414,0.2179487733360723814,0.2552571497394623414,0.2242977648401897314,0.19714374126703357, 6
14,0.1882395790611281814,0.331917069133913714,0.190241140365711514,0.2836700544458017314,0.3344069268320839514,0.310543847217373814,0.3419874904156270414,0.2448412644909836214,0.364124974573792814,0.301374327870218614,0.1947162970527118714,0.2757900238939286514,0.2273887163022020614,0.2730699705549125614,0.250322644752102114,0.2881168313913843314,0.258973170607016114,0.31459147683354914,0.2482899262135587814,0.343185213476338914,0.273353109869111314,0.1934884884834332214,0.2202483760242128814,0.2423875840451833514,0.3427754144197525714,0.292515458995941214,0.268793391888802614,0.2926313705739933514,0.21414177897025214,0.3622264385930210614,0.2956317768742442514,0.33005128565003214,0.207942256106617814,0.3398455950893959414,0.3206440938697604514,0.2395232842222504414,0.249081350369114614,0.2248652567596136614,0.2245983925404939414,0.1717336918177652414,0.270048881872206214,0.2104202809454691614,0.2066229434043208614,0.3333018601012493514,0.201903536929472714,0.3535675966670644, 6
15,0.459006097220344815,0.4453625614012106715,0.475764222995052815,0.524558854522659415,0.427617041756605715,0.4398232294270423315,0.504966620724415415,0.4902996971017995515,0.3963679793519258615,0.3660571424429136515,0.425443204138331515,0.528273710673232415,0.44761996294472415,0.3666583066663191615,0.381318915251909415,0.4903696625233125415,0.3549298462762799415,0.3394538518576032415,0.463274809248556715,0.454828227116003115,0.482775713652738515,0.339762954883159715,0.524776541517702615,0.3468923335434096515,0.462410115248678715,0.502201460755573815,0.516839166847308115,0.464498711416608815,0.414830900282267315,0.4630059807313442515,0.3733107583388984315,0.445178395352323615,0.398535898803707115,0.37123738891918315,0.3960338788220289515,0.3664591959111324615,0.42068781956767315,0.4696935578188068415,0.35217684814618115,0.415126691859529115,0.432305932546286915,0.4577560131525551515,0.48784960161874715,0.414800139030430115,0.521392792441737915,0.3558898575268124, 3
15,0.517613572391092815,0.381470890202072815,0.342863229412163715,0.3787448692299681415,0.4854239962876951715,0.4029669016641873615,0.43946933137539915,0.512248760896474815,0.364434479350443315,0.522402843251438415,0.361946802406908315,0.4781404648903674315,0.3647808237630217315,0.4211213062368631715,0.4862778475402491615,0.456218400173807315,0.4591605154872183715,0.503825850609370715,0.4822671649373903615,0.4393580652959675515,0.509789787634359115,0.442533262492153315,0.505632680152112615,0.3478088898634502715,0.503417398413982715,0.447334573283314915,0.3414962375123797315,0.462325271535242715,0.475797237087545715,0.402091109378652115,0.471113615245401115,0.500347986574386515,0.427361421645709415,0.3486703110184408715,0.348406329692782215,0.3637551185694582515,0.333547247121666815,0.3900380887087121515,0.3658016177400172415,0.491466235885826615,0.367143200812510715,0.513341536111917715,0.388618238926770315,0.4448754841565094615,0.530619518268676115,0.41569816426201145, 3
15,0.3423530610461660315,0.4798583692869060615,0.492409180630932215,0.4724538042076860715,0.3746245728177270415,0.3527810477283288615,0.46341183543956615,0.43112727648967815,0.376412925781614915,0.439733677424552815,0.41637668754989415,0.4354184611057429515,0.411097398922553615,0.386505572743107615,0.4078404494467966515,0.4353217742034854515,0.486510944388542415,0.4871257540096901615,0.374318186987255115,0.510152641422060215,0.441544299768378515,0.4379853812716334415,0.3417603237291984615,0.4166513260009268615,0.47749979476172915,0.334403065052525715,0.4626861868207090615,0.4744546491096418615,0.438735979694798215,0.516459881976419715,0.3468843452015671315,0.467347888310382315,0.486418940502970515,0.4398585836857664715,0.3378302751643531615,0.501824714142518315,0.3735751645666560715,0.356438277429669915,0.451101910285058515,0.4117903363574645415,0.442277339290508515,0.4284447175271041715,0.3838976350897720415,0.395907088334900115,0.37351032990436415,0.40707833666760085, 3
15,0.339396322768216115,0.517905518117750815,0.521669280619299515,0.3695816070395091515,0.4080310938429881415,0.4953144566931101415,0.375053248831697915,0.4104772788490101415,0.46651261538085915,0.38356620044293615,0.4926436910960080315,0.4509907219778993615,0.3635834724484394715,0.339692366162721315,0.494821110591730715,0.36667143582997815,0.3348820348298438615,0.34307323171780315,0.4144723300418547415,0.522936516238026215,0.46689705330396415,0.446167482255863615,0.3959706151065998715,0.3713821216360363415,0.4188444753894503515,0.444425122200173515,0.533184244065974115,0.4089800635137396715,0.40158344475325515,0.418208461556326215,0.388078416154881315,0.4579817764211545615,0.447243675109410615,0.515440840901834815,0.403109214842823315,0.4064857475034019415,0.341982352906149915,0.400378414526575115,0.417009661767164515,0.3451811964704793515,0.460441330743456415,0.494377581857182315,0.4238706065594919415,0.387959592229312715,0.4191284486363615615,0.4578050324162522, 3
16,1.198735894815535616,1.048270615986429516,1.05077437376128916,1.166022168813081616,1.003579463002915316,1.186528071436740816,1.060285588649219316,1.106934946364133116,1.02689863940025116,1.056209530037203616,1.097798177020338716,1.152794522376745716,1.039255695133853416,1.0250222137298416,1.199032191259397516,1.138812259480546516,1.050080173634386816,1.094966361148035816,1.180437478640539616,1.145278674600374216,1.107184373700328416,1.027135767775375916,1.17621906448439816,1.176226304707651816,1.091962576347540516,1.145924459049285416,1.109586531399039416,1.089258063977530216,1.107913211029590416,1.042176561983420716,1.110915984514048816,1.071125320318150616,1.07824372882914416,1.132845240364106516,1.05822630440587916,1.04902625882124816,1.024750996261460316,1.191993084144519916,1.106050145346895216,1.00344640182872716,1.04333563744818916,1.000199265702226316,1.085926733414670716,1.194757056782064716,1.02605821270065616,1.0446586154381343, 1
16,1.101523100772675816,1.054215673018865416,1.07950743904128916,1.12161498464047516,1.145720657450573216,1.024363925377371816,1.159277770429575616,1.157447335206328616,1.021942847236212416,1.02957259932120516,1.038725200088045416,1.022152124906341216,1.153907490530717616,1.096775803463137216,1.026708256663949416,1.09991809952626416,1.135069025307339716,1.086814592790078316,1.102690112910477616,1.0390087240835316,1.04760201902478816,1.116917697423863316,1.06542582311469416,1.193244624513974716,1.176994998499621716,1.141083841649953816,1.115421701956074416,1.14305441615068116,1.082915684239422516,1.098522443614809316,1.091959368189299816,1.0616324060457216,1.014868433172185116,1.16144312101282716,1.127660479331547216,1.015075894773231716,1.1744042239692216,1.025829503804612416,1.170726080203420316,1.12275399649912116,1.118544336557456816,1.037541074723558316,1.183907788433821616,1.155225486504757316,1.10055484209213216,1.0159988370000275, 1
16,1.170430647726964616,1.176814992663974816,1.012149775284525416,1.010940673453172716,1.110873853092228616,1.093852189185117416,1.028968264002576616,1.06507425555683416,1.18627727433324516,1.132131275730220916,1.058053150783577316,1.190339788010183116,1.057164477459869216,1.144817790104659716,1.162894191846873616,1.030975800367027516,1.190346147595291216,1.02079402931426316,1.122250934103204816,1.005804812462639816,1.02967956955117116,1.179140955294792516,1.05812614651370116,1.181641390200903316,1.18908103998273816,1.091475590176875116,1.166996958146908216,1.125032594433237816,1.072467114397330116,1.051068792292269716,1.140820656308168416,1.067254476974359316,1.021637849153650416,1.111036258781043816,1.166295402446818816,1.064180593739884716,1.161575767241764616,1.063295423626081216,1.167658241611911716,1.054606635967931116,1.148356310630589816,1.05556842456540416,1.174780829710844416,1.134891918776352916,1.18660713981159516,1.0367484656760928, 1
16,1.10035790854590616,1.089794751859320516,1.175756538606815616,1.11796459764035716,1.097865838714322316,1.04585570526312316,1.129859281648888816,1.188386528086129416,1.11568736693643316,1.158726008210661916,1.050644318173001916,1.020091913642675416,1.16465984724408816,1.061861489440548316,1.003586248311322516,1.033350278713236316,1.10634106838093416,1.02836167140608916,1.08240931201384616,1.088120134668328516,1.16263398403867316,1.034778435863154216,1.107219350406965816,1.099076436192490716,1.054140288199570316,1.17233346779518316,1.100637812922044716,1.10151520899887616,1.025829278227583516,1.136050677002787216,1.189576387657165716,1.139564357447450816,1.02881744883760416,1.052164989672436516,1.109779033717567716,1.010086083162776316,1.177130053412045216,1.02800061633267316,1.192728754809887516,1.150221252697558116,1.093929435272376516,1.101848317409005716,1.020311256893364816,1.19660789037242716,1.06571717078304916,1.1045162855856923, 1
17,0.329724298723015117,0.31574701920860317,0.322333536139313817,0.349628300287186117,0.2449791949306195617,0.291694836570931417,0.3951652300992264417,0.3804853265437132517,0.2811709786867397417,0.207494155220982817,0.324493295286556117,0.2621036962203200417,0.304117630706096817,0.390676303447238817,0.396941225053141117,0.2325538652029468817,0.2362024275221968617,0.2788847655910492417,0.3018332529445497717,0.3939950330153808617,0.2051200027850864617,0.2681738161410099417,0.2238073806437668217,0.2532567505384339417,0.2214079905517689417,0.272654641431823717,0.2221644631048115517,0.313765271313565717,0.2041280653225605317,0.3980186639488577617,0.3165226261796353417,0.2386392913090270617,0.3103055683581769617,0.2996267423221544717,0.3548577726406235717,0.2413072100574202817,0.362063384383345217,0.2390785789878678317,0.2422772919650865717,0.2003842599450990417,0.382987002193446117,0.2022692539131582317,0.265746196602258317,0.326562486671506217,0.2367629313021240317,0.20834830671897733, 5
17,0.2813767568529309517,0.3102932626474480517,0.3445526436458114517,0.342167485764046117,0.3500052870774087417,0.277377837686540917,0.2049559230174002617,0.369789575978780917,0.2255520877345201217,0.3723944626386513417,0.2646334492275461717,0.293889762460487817,0.3990317953043494617,0.317296540745564417,0.3373235425583347417,0.2490903271579076317,0.377399333035362917,0.3473072985864069717,0.2773004375848542317,0.271722713710438817,0.3451692681750468417,0.240264990219029317,0.3181773524564287517,0.2165227819268785417,0.359001222840993917,0.3803824443763565417,0.255580756042058317,0.3447994659265840617,0.2496051344870375617,0.2090039284604718617,0.285148270048666217,0.2443810949697396217,0.3951551839311106517,0.348073240168695817,0.398417108483894617,0.204596707850725317,0.2055796775873682317,0.3565706691830310417,0.37503039285838117,0.347485207876548917,0.2039690552848556817,0.329070718632788817,0.2767219326005976317,0.209477189434301517,0.302227969236463817,0.3863908113810809, 5
17,0.340222955863885217,0.2362636560989358217,0.250072629610234817,0.361359587690179917,0.204224752306928517,0.387933047573767917,0.342304675637144417,0.2128273941174386217,0.3305576637253333517,0.2101738243876902817,0.298274255059213917,0.310480213417813317,0.2466037978913681317,0.322339241141367817,0.2747770553113661517,0.295941998093753717,0.3861090959685015717,0.205596535356908617,0.2268339675076031817,0.3749573839348636617,0.219878162435057317,0.3035804707480209717,0.298542635182647817,0.261313135492277517,0.384209235550306117,0.388195612364456317,0.274272336774496217,0.20417233823226817,0.314903534488859117,0.2079147358937173417,0.2763364961632518417,0.254189215203367917,0.259733726277641317,0.3571368059506095417,0.2390131122355028717,0.261122708431423217,0.3093166030270742617,0.2456242130917929417,0.3889291462270817517,0.2176206432757045517,0.207919653080228117,0.3997441575937217,0.2273754302346915317,0.305354609541625517,0.2828183532172750517,0.21865659552975747, 5
17,0.2424377301380405417,0.385321510561155717,0.2097407918153986217,0.2944316527710073617,0.2855437279012932317,0.3025722882921514417,0.2425299804830112217,0.3808943894320319717,0.32940532206050817,0.283300293305699717,0.29406732900759617,0.3179943950908945517,0.3794506973292136617,0.3829090231949830417,0.236639747953454617,0.3971739133376926417,0.2174165647839384817,0.282061637432146217,0.3279314785178324417,0.2536954749118464617,0.298277570480243917,0.3411726445787085517,0.279517586085696917,0.218750080634533517,0.2537925983304321617,0.2490432309872503717,0.270191682493242217,0.3064859559974723617,0.222475047320566117,0.3408923624571678617,0.3015695237726761517,0.2893124823924475617,0.354225056501893317,0.3917649087200729717,0.288810734557939817,0.338865952406665917,0.272968675975101817,0.224412699100815417,0.2303491878051892317,0.388704981185037217,0.312013806361320617,0.2892653037798944617,0.2901476179322115517,0.25861953086976117,0.2830206767840187717,0.23594236304304025, 5
18,0.4103020026819926318,0.455878067824005118,0.532013478413697218,0.521229520443835418,0.364417265769740418,0.452487698454152218,0.501394129560718,0.476594311461560718,0.374513449502679518,0.532938264851025518,0.459563190497276118,0.37073351421440918,0.510257212226157718,0.4835478439528579418,0.3801398962904982718,0.4285875593650320718,0.4514446922499183418,0.455058748047698118,0.533304168915026218,0.4696778868128591618,0.498871205325695818,0.3354610641956997718,0.4225524989636118,0.368416980956840218,0.442078672286860518,0.3668456910398867318,0.483310428071956118,0.4845610528103843618,0.4524901685033298518,0.407943289559361318,0.3617751811588707518,0.380651042974070518,0.339418000895539718,0.488011566228488218,0.499819254350150518,0.386602522182716518,0.497577942166138118,0.472858546897876318,0.508257235218392718,0.471627447033726418,0.417177792026678618,0.4831479842714249718,0.5084688035536318,0.354017732934776718,0.51702308751641218,0.42687044767193055, 3
18,0.476676998547798918,0.423411887987759818,0.494246659222669918,0.343749412429510318,0.4940233582332335718,0.4788682747234596618,0.443547633346455718,0.4930549500894970718,0.3820941982342711518,0.4651489372357861518,0.506549482703625418,0.508402092653428818,0.4977167799306797518,0.434816540571841118,0.4792610027045318,0.530231330526410818,0.3484621093290216618,0.341924935464136118,0.470792457745803718,0.444675748474414518,0.334026658449642818,0.501025258100501918,0.529980229630233418,0.420875070736652818,0.51577926344914218,0.38608642761894118,0.389315376382870718,0.3535446424572770718,0.4626308612411448318,0.505224584411093918,0.3545688739138818718,0.454559643390686918,0.525791424208284218,0.353691329722032518,0.506417847408942718,0.373741534403957818,0.4531862219984650318,0.4627071070778041618,0.513194087037084818,0.503383838026626518,0.423409443066724418,0.336286445555869818,0.465669495344223118,0.46883911164106418,0.4254552086855709618,0.5010040544182603, 3
18,0.367473949084211718,0.52467136537954918,0.4471900333609455418,0.4611796648235118,0.4445596761282842318,0.456548074204819118,0.389447464311381218,0.3999322276273954418,0.3557193584005920518,0.507704277481805118,0.3653735758722281318,0.432840118611293218,0.471418263225223518,0.484545441489284918,0.507274136664897618,0.530002290804053518,0.4118178694913560718,0.488414687023189918,0.4521753737419525518,0.445255445187391718,0.3475673476661431718,0.464149719130014918,0.411058711845460718,0.513583219999469418,0.4059514356527834718,0.480375431316942618,0.3887714715187977618,0.4673722423649625518,0.4226598687209347518,0.4325678935140826518,0.4798289574170956418,0.400333794983814218,0.427297844624572718,0.4261037292966796718,0.425984883814511318,0.498627604097678418,0.405047375719675218,0.518295603540032318,0.500348721758057118,0.372531414603642818,0.4097548091210082618,0.397656138842081718,0.366014729877563618,0.4368401399218675418,0.4701613205837661418,0.38486767209317846, 3
18,0.3968379920667385318,0.498174957945737718,0.3838112044642084718,0.3647245817218543518,0.4801362310315513418,0.4127268411630833418,0.4085780935789764518,0.4117011598171796418,0.3471884455659350318,0.4196395569572101718,0.502396766643230918,0.503147640945330818,0.3622164181343155418,0.3883644926956835718,0.523215931479106118,0.527154102227385218,0.4064320514123060418,0.4754289105473293318,0.3721304734860127518,0.4732422935435245418,0.4203180328549348518,0.368894252954348718,0.529677506523473518,0.3786515622410406318,0.4701414491707198718,0.438192387295104818,0.481784289660680118,0.508469541326081818,0.38123678304686418,0.387972033958352218,0.3588795367043538518,0.476775631860397618,0.407817683802673718,0.348806350136729618,0.456321681649975318,0.3491293137367521618,0.3343918883070982618,0.445899695087944118,0.506081921420490618,0.427244677928150618,0.3479089622741952718,0.500562964327125918,0.418055010557518818,0.4862907697638087518,0.471052414778298318,0.36934986324230273, 3
19,0.181235735458819419,0.1398295110876076619,0.281707563900004719,0.2660901807719757719,0.1186272697188948319,0.1364663645557891219,0.1312677352465376519,0.2933569675902028619,0.1185360396503213919,0.1870062359616081519,0.3073401239250037619,0.2029860448016080619,0.1674086383659192419,0.1304498198618520619,0.2045734688390534519,0.219379846075439219,0.1220583712485097319,0.251652635504251119,0.2081513356318411819,0.261875318182145219,0.2904194205765484619,0.1627445668594976219,0.2263909115554030319,0.2477144962448785419,0.128625628235868219,0.25912894027801319,0.2203502014087568319,0.2188685149376585219,0.1815629950453544519,0.1936300133013510419,0.235740129660988319,0.1687631099252279219,0.1645201167228990719,0.2980162305792304319,0.1332442004104865719,0.1662121373427189219,0.1656865889035031319,0.1760349541495818719,0.270967453147902619,0.257110012213821819,0.30745035661422319,0.1945822016110544419,0.2350572632322065219,0.27046146206645619,0.277154942450744119,0.29577324005131034, 9
19,0.2060264038604567619,0.2939616049020138419,0.308287045474924419,0.3090833164850770319,0.2307619714369252319,0.1691819821895283219,0.214173245645725119,0.140264196211806319,0.1139219482121518219,0.1620489795266798519,0.303062067693444519,0.287305000754216719,0.1173989206603064719,0.2515829802553244419,0.1639689277419327219,0.2395048417311919419,0.279358777415269119,0.1444746617875749519,0.2333648324743676219,0.2633345053030695719,0.153466852881585219,0.2963021898175466419,0.290330992397379219,0.183420011778026719,0.193408066002243719,0.1122618817011674419,0.235438138314020519,0.1168539059751258119,0.270277992365717719,0.2860480178871066519,0.164122732121955619,0.1539213593350742319,0.1872996982909575819,0.1697736868833116319,0.1300714061272080219,0.3015480602428163319,0.261196821900886319,0.235047411187131919,0.1938717729152421319,0.284862745081598819,0.164230263603286219,0.2109716061292791819,0.1689576159333098519,0.147271412126237819,0.262874433289582919,0.2076984157483916, 9
19,0.136825118604144619,0.1483475469845337319,0.1528928222343787819,0.1428501256848470619,0.2997992746503727619,0.1872601204465833619,0.1387239446100590219,0.2482669847653724319,0.1833859495804042719,0.1510223808550392219,0.161233865813129619,0.2964935941176670719,0.123793184893629119,0.1464958299745210419,0.298339119534272119,0.274105545214304919,0.1918957913206001419,0.2912543735534396419,0.2468265058553523219,0.2524314176234858719,0.233252709213893819,0.2526743744710129319,0.1952154439580821919,0.296421598121818419,0.2571599195329807319,0.1314077444303217419,0.1314775109278708819,0.161009486934979319,0.2648385652893085519,0.255743867635423819,0.212632880113218919,0.1187771132738508619,0.2124941619147671719,0.1388682925927846319,0.154671631095382719,0.136586330202348319,0.15453772096927119,0.290823838766865319,0.1320604892511848319,0.2955567673592933719,0.1900198621345341519,0.1760651163173187519,0.2412936570638446719,0.1236693997630990819,0.1226764008203321819,0.3107029735183804, 9
19,0.25843184954026719,0.2397586353832013319,0.2934151587956544419,0.1306697290515979619,0.1220208567061795619,0.253674194137397919,0.1157618453211751219,0.1199547044631864319,0.1665568056599502419,0.2634591804290955519,0.26811968232641319,0.1162807389975203519,0.251213110006142119,0.1806418000265517219,0.287826444541971519,0.2714280859174146319,0.288165792382744519,0.1226044646865782419,0.2291282933177493719,0.2410568819645753419,0.292640466350310419,0.191844066936967519,0.2312629264566064819,0.2755800931035647419,0.2564334597587284419,0.117081405112953519,0.260724072478519119,0.1869162170545984319,0.1139361158873010419,0.2951431285488324619,0.15354983643915219,0.221420783632588119,0.1848530134641495619,0.1773552998001490219,0.1597910480490397619,0.300368154978704719,0.250469144187329919,0.2086306392198526419,0.289700174006387719,0.1684826692652402519,0.137540944961225719,0.1157593958782655719,0.1533875906503916219,0.1148016937739272119,0.2309452102988688319,0.2824937850867112, 9
20,0.575391476219866320,0.549402023609802820,0.510771543765839920,0.584673253583130620,0.691422031758865120,0.642846917800084620,0.581895111716311120,0.651029538951597220,0.623847945432336320,0.571751596832449920,0.62470952481458920,0.573159700008829820,0.593782651470567520,0.69953249037408420,0.684998878644564920,0.678540387493714820,0.5686555517531420,0.642310250875287620,0.604152216641658720,0.547744436199605120,0.516854088133704620,0.599520260772475320,0.565265962982939220,0.571979793384220420,0.697039602659749720,0.524636042394851120,0.59280008100760620,0.552552356839005920,0.554562298585938820,0.534852019948405320,0.629749544679585420,0.502037299368186120,0.526089915011775620,0.665187258634824320,0.531629488386493320,0.585912159933659920,0.535438709613133820,0.531686718218087320,0.622818980961423620,0.608732388349129220,0.517441097172906320,0.656149678500691420,0.614051531778789620,0.590096688624307320,0.54670182611543220,0.5525315538564393, 2
20,0.655112618931785920,0.649271974040212220,0.52470935931533620,0.564617123835398320,0.591462989671277920,0.51875433483230720,0.522856055829270520,0.577272696860639420,0.560851370497098120,0.639407724144568920,0.639824072312547520,0.519158205811336820,0.547854226670841520,0.537216208809881920,0.600145544874999920,0.681398510416371220,0.679643260086945920,0.559743089502731920,0.613910948418100520,0.536207672951561720,0.582188705700974120,0.612726543622367820,0.695551914189068520,0.537369599883942420,0.681020121151247920,0.5031426493887720,0.524680405150155120,0.675610067884006920,0.693557065094786520,0.656039983241792720,0.515687642739583120,0.609203841764830820,0.533500433782217920,0.595421889976941220,0.536298405581470120,0.551236263911922320,0.526740920385092520,0.527336856438515620,0.600110539931055120,0.575287556968753820,0.610984152358665120,0.529300166962513720,0.621111296907773820,0.545323033121273320,0.522965008345847920,0.6360492376332825, 2
